100,2.3199999999999995e-05
200,8.009999999999998e-05
300,0.00025959999999999997
400,0.0004188
500,0.0006572999999999999
600,0.0008799
700,0.0011841
800,0.0016580000000000002
900,0.0020002999999999996
1000,0.0023774
1100,0.0030193999999999998
1200,0.0042956999999999995
1300,0.0081687
1400,0.006074699999999999
1500,0.0084872
1600,0.013026600000000003
1700,0.0114936
1800,0.0069685
1900,0.0132519
2000,0.009392500000000002
2100,0.012295200000000003
2200,0.0171184
2300,0.011288000000000001
2400,0.0204336
2500,0.020376699999999998
2600,0.019488399999999996
2700,0.010414099999999999
2800,0.020824299999999997
2900,0.0145956
3000,0.013189799999999998
3100,0.0138694
3200,0.0146485
3300,0.0173693
3400,0.021503699999999997
3500,0.0191069
3600,0.0214876
3700,0.025172099999999996
3800,0.027500199999999995
3900,0.0258808
4000,0.0227853
4100,0.023889399999999998
4200,0.026665
4300,0.028113299999999997
4400,0.0276825
4500,0.0291211
4600,0.03817909999999999
4700,0.0375678
4800,0.0376147
4900,0.0342744
5000,0.04134499999999999
5100,0.037211
5200,0.038694099999999995
5300,0.04144060000000001
5400,0.0419466
5500,0.043065
5600,0.047891
5700,0.047854999999999995
5800,0.048044800000000006
5900,0.05182319999999999
6000,0.05140019999999999
6100,0.05342709999999999
6200,0.055717300000000004
6300,0.0569899
6400,0.060984300000000005
6500,0.06026560000000001
6600,0.0651246
6700,0.06413650000000001
6800,0.0674469
6900,0.0679442
7000,0.0700075
7100,0.07652429999999999
7200,0.07653090000000001
7300,0.0764574
7400,0.07854950000000001
7500,0.0805166
7600,0.0827446
7700,0.0845774
7800,0.08921940000000002
7900,0.09062339999999999
8000,0.0934462
8100,0.09596400000000001
8200,0.09571379999999999
8300,0.0986226
8400,0.10102409999999999
8500,0.1094144
8600,0.11443739999999998
8700,0.1083502
8800,0.1121346
8900,0.11515159999999999
9000,0.1158179
9100,0.11826290000000002
9200,0.12107079999999999
9300,0.12391920000000001
9400,0.126675
9500,0.13090300000000002
9600,0.13320500000000002
9700,0.1345555
9800,0.1372828
9900,0.13968180000000002
10000,0.1450154
